-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.98242626794428, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.82669498283432, -1, -1, -1, 2.05361148064877, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.903843745599889, -1, -1, -1, -1, 2.50368276088204, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.67291372109464, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.62905503046938, -1, -1, -1, -1, -1, -1, -1, -1, 2.27025510828534, -1, -1, -1, -1, -1, 0.917516098466951, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.96274508507931, 0.922857907871572, 2.40998673686163, 1.42657822913664, 1.29926795288412, 2.46602145411531, 1.96026240117577, 2.66518482981317, 2.07078928987089, 2.7271209837026, 1.73664376163694, 2.74977281967373, 1.88284738971342, 2.67597207291358, 2.45932843315763, 2.48300744776905, 2.74882203288233, 2.93880070489632, 2.6866872139286, 2.43025891096076, 2.82430413908067
-1, -1, -1, -1, 0.707006399796505, -1, -1, -1, -1, 2.18482397346227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.06923866289336, -1, -1, 0.746119732679921, -1, -1, -1, -1, 1.40334448169341, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.90575247812652, -1, 0.514185450382339, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.19005292234407, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.65224171887087, 0.639540332209873, -1, -1, 0.853260680316806, 1.268050273137, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.07125647649946, 2.37372992923138, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.8668073713851, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.635442258084765, -1, -1, -1, 2.51749902176357, -1, -1, -1, -1, -1, 1.64022703435416, 1.74343956579641, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.89189761345125, 1.28786046267716, 2.3546313841622, 1.80382761376251, 1.4980362953988, 3.25751574518342, 0.661158577014572, 1.59005374987874, 2.31778375470872, 2.7526377871281, 1.54674987209505, 2.70593673185922, 2.30106544064494, 2.8792852756293, 2.90679742787224, 2.69855135999099, 2.56602298098379, 2.92319746088748, 2.353173114063, 2.07357657607203, 2.94323691846505
-1, -1, 1.94809229046712, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.52757214176493, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.24696943138336, -1, -1, 2.27673111933586, -1, -1, -1, 2.20748627958656, -1, 0.700247506831028, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.79566472797518, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.684280178149932, -1, -1, -1, -1, -1, -1, -1, -1, 2.03386239043447, 2.0218127654433, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.5822923105305, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.98020954654716, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.09050516715576, -1, -1, -1, -1, -1, -1, 0.450772494495027, -1, 0.685862605842922, 2.35238302539884, -1, -1, -1, -1, -1, -1, -1, 2.71030278808433, 0.455988926529818, 1.91127496775169, 0.656483390490556, 0.243431203369328, 1.74306587355554, 1.02368645663519, 1.5716188706281, 1.99168183222819, 1.91121709649736, 1.28812037529259, 2.38713802468911, 1.35738064053251, 1.92032181328734, 1.65849971061716, 2.08398820518983, 1.91176512724476, 1.81617540115918, 2.41604642891558, 2.11416169245256, 2.56580011770598
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.70075148889872, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.16272854744716, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.59869865739449, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.67938793543527, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.940066278905653, -1, -1, -1, -1, -1, -1, -1, 2.44934325502077, -1, 1.53221663142809, -1, -1, -1, -1, -1, -1, -1, 3.03721051059684, -1, 2.48438689747122, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.59537665336138, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.83768317871946, -1, -1, 2.95778538997652, -1, 0.877042873123285, 2.25143674795083, -1, -1, 2.66565423612449, 2.24095939751349, -1, -1, -1, -1, -1, -1, -1, -1, 2.46985473960894, 2.53840858880248, 0.455988926529818, 2.08396229428823, 2.56424649877069, 0.922098454993647, 2.48606267426507, 1.60689520726317, 2.26965621856916, 1.96483794189724, 2.1809661199743, 1.70773498754259, 2.78297778815071, 1.69516488205441, 2.74612763471708, 2.18071054804131, 1.81452401002313, 2.73719055179783, 2.34798320726835, 2.46663809323012, 0.38396074797185, 2.76205184154077
-1, -1, -1, -1, -1, -1, -1, -1, -1, 2.20861175368524, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.33146971030703, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.847989482376474, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.35718930155969, -1, -1, -1, -1, -1, 0.851465637580023, -1, -1, -1, -1, 0.62615084077712, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.4856662789977, -1, -1, -1, -1, -1, -1, -1, 1.4776299562134, -1, -1, -1, -1, -1, -1, -1, 1.78395736481267, -1, -1, -1, 1.89435697448138, -1, -1, -1, -1, -1, -1, 2.57113258718222, -1, -1, -1, 1.12908545409082, -1, -1, 2.40388075471648, -1, -1, -1, -1, -1, 0.450772494495027, -1, -1, -1, -1, -1, -1, -1, -1, 1.96442916980917, -1, 3.1277860833571, 1.22128656768375, -1, 1.63308640329022, 2.46108919839579, 3.01532363491505, 2.06132439035244, 2.82051386919668, 2.20635288773202, 2.70963359703468, 1.28812037529259, 2.54165499970093, 1.31617863677195, 2.30605523711516, 3.08961403048636, 2.93612401920293, 2.65526588434263, 3.01110782236039, 2.53849747764919, 1.62195050915566, 2.61903201085708
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.39701088329148, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.50835157605941, -1, 2.53406027814807, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.51626799742102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.58203515289801, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.97963494791512, 0.918620851660241, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.45676455089098, 0.749352495922023, -1, 0.485155204155454, 0.826485553002666, 1.06479640691562, 0.957424530672481, 1.85278753782248, 1.88390127905052, 1.76079382208287, 0.948373819699446, 1.78890922869451, 1.42963778810901, 2.49475185366858, 2.29039381280709, 2.16633655280067, 2.1564497531999, 1.90197098741398, 2.20712210355652, 2.45569685570442, 1.86459975898768
-1, -1, -1, -1, -1, -1, -1, -1, -1, 2.30198144067107, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.771895901459818, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.75696478734224, 1.83589478699049, -1, 1.43431533116563, 1.13149708060517, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.13152960038713, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.78628313750799, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.50036985717092, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.88526618597697, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.808169161560114, 2.06645178661218, -1, 1.74686638564654, -1, -1, -1, -1, -1, -1, 1.3911222886699, 1.35460743099336, 0.982393359136977, -1, -1, -1, -1, -1, -1, -1, -1, 2.24973176105251, 0.749352495922023, 2.24454850564478, 1.07642386826405, 0.826485553002666, 2.7025994547268, 1.85630267584291, 2.43677049423162, 2.55006988252811, 2.07190344225217, 1.02673910896652, 2.04093601986234, 1.39501023627898, 2.5821606259636, 2.05586728975297, 1.78973958171046, 2.23182255535983, 2.40043963700907, -1, 1.94591539868486, 2.40042164535017
2.30549109659595, -1, -1, -1, -1, -1, -1, -1, -1, 2.28774822389771, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.945532485997051, -1, -1, -1, 2.29950883967505, -1, -1, -1, -1, -1, -1, 2.67453332035235, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.1451003722308, -1, -1, -1, -1, 2.03549317593455, -1, -1, 0.498416829853129, -1, -1, -1, -1, -1, -1, -1, 1.12625412000553, -1, -1, -1, -1, -1, 0.765918273713944, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.43567635047835, -1, -1, -1, -1, -1, -1, 2.0605816476838, 2.64601051406217, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.3797808172107, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.28301845708589, -1, 2.0652204572216, 2.23886412565573, -1, 0.411299724012184, 2.22954749675809, -1, -1, -1, -1, 0.858959555003547, -1, -1, -1, -1, -1, -1, -1, -1, 2.66640630459584, 1.14262683681784, 2.14993161125634, 1.01895192012976, 2.30090355014441, 2.66965816679362, 0.879200282975423, 1.91682136806953, 2.34554339017552, 1.6796439539362, 1.24695133148712, 2.30732917081605, 1.99575654026127, -1, 2.47613620482808, 1.03968843052203, 1.7736619326598, 2.69605549656232, 2.3857465595972, 0.38396074797185, 2.4729457381521
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.01724661858697, -1, -1, -1, -1, -1, -1, -1, 1.91588859727295, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.917516098466951, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.75771868395976, 0.749352495922023, -1, 1.40185030077638, 2.60717431517944, 1.72461658507423, 0.489779666813188, 1.41452021782675, 1.92625234376629, 2.59141205084065, 1.72242986894603, 2.83204540393677, 1.72985958057149, 2.35611072320438, 2.4650036073574, 2.34411184203537, 1.39447336909292, 1.96404631894506, 1.31370197174587, -1, 2.8979872285489
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.39202683068775, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.24894035875666, 2.07660793609004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.906018130052098, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.721864799959629, 0.792964006088231, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.51578542930048, -1, -1, -1, -1, -1, -1, -1, 2.29153840880443, -1, -1, -1, -1, -1, -1, -1, 2.02341459909697, -1, -1, -1, -1, -1, -1, 2.28707911905303, -1, -1, -1, -1, -1, -1, -1, 2.16186198299282, -1, -1, -1, -1, -1, -1, -1, -1, 2.24827014266361, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.8267884457213, 1.78365628257848, -1, 1.51343260954676, 2.61420585417167, 2.44140764234671, 1.79839709438915, 2.55909280046337, -1, 2.83840047513283, 1.77669070706628, 2.95726548381997, 2.57664274511102, 2.69998955243272, 2.91186447450576, 2.90791653983815, 2.48276675945454, 3.02473255738333, 2.76975962448161, 2.05621744353641, 2.04944001570117
-1, -1, 0.725404511513644, -1, -1, -1, -1, -1, -1, 2.43035303354068, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.81030705616109, -1, -1, 2.17797167100755, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.64284191288772, -1, 0.14030987147942, -1, -1, 0.439792638207877, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.12806176211838, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2.22787516604706, -1, -1, -1, -1, -1, -1, -1, 0.685862605842922, -1, -1, -1, -1, -1, -1, -1, -1, 2.48571845884894, -1, 2.10912567365732, 0.656483390490556, 1.86195080838856, 2.27611307863044, 1.62265112578166, 2.40202162608139, 2.45378969310951, -1, 1.15065573904214, 2.19424565080976, 1.84617476540527, 2.33407054493937, 1.98535359929269, 2.08398820518983, 2.66697008922322, 1.56681340183989, 2.43043881618685, 1.14689857953051, 2.10738351438
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.18741825791535, -1, -1, -1, 1.32795959849524, 0.589938765106188, -1, -1, -1, -1, 1.41288166893308, -1, -1, -1, -1, 0.668586042977273, -1, -1, -1, -1, 0.659556807852591, -1, -1, -1, -1, -1, -1, -1, -1, 1.14592697477165, -1, -1, -1, -1, 0.629199027702495, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.980007862462517, 0.891165115725164, -1, -1, -1, -1, -1, -1, 0.719604054143901, -1, -1, 1.35217790625037, -1, -1, -1, 1.2754072131323, -1, -1, 0.896004313585513, -1, -1, -1, 0.803546525374577, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1.03637444073993, 1.1039637950715, -1, 0.873374953792159, 0.649786391156234, -1, -1, -1, -1, -1, -1, -1, 0.384187888190603, 2.23340440164989, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0.752186222133976, 0.894048338400156, -1, -1, -1, -1, -1, 1.29743984557377, 1.04649792423532, 0.280891998433612, 1.17260483530703, -1, 2.36225782966932, 0.661158577014572, 1.51109568058884, 1.49777151541533, 2.33497755934279, 1.36032675378601, 2.48467473986235, 2.17170158846096, 2.04218837492644, 2.21711676403178, 1.9822838089127, 0.70245188046249, 2.70838678320392, 2.19104545577774, -1, 2.25672382552339
